SleepTime,MoodScore,ActivityTime,Caffeine,PhoneTime,PM10,Temp,Humidity,profile_type,ConditionLabel
10.0,80.85042279440754,3.054198907915278,0,3.895427515327933,21,24.4,85.1,weekend_bonus_sleep,5
8.971407833587133,65.74638208635709,2.148382067544896,0,6.111142853850013,35,29.1,72.1,owl_chronotype,2
9.031148338512796,76.60867854291637,5.9304740525692505,2,3.71413177037462,25,24.7,80.3,caffeine_sensitive,5
10.0,61.16573752634885,0.0,4,6.482022278837574,12,28.0,80.3,weekend_bonus_sleep,1
8.734256072543378,74.01488025111158,2.379253090833619,3,5.161147983479857,18,29.9,75.5,env_sensitive_season,4
8.074672298302248,62.46994507650579,0.8100816309060295,2,5.805226925195892,19,19.3,70.3,owl_chronotype,1
9.910319482864496,76.95148499682826,7.323325744122777,1,3.8225414303277256,61,20.5,68.9,env_sensitive_season,5
10.0,73.45498408988323,3.287469716294418,5,5.661269339750604,31,30.0,70.8,deadline_high_stress,4
8.076811912724459,53.33968648075231,4.304585573728023,2,3.490523090978015,43,21.7,68.1,weekday_baseline,1
8.546732047772684,51.77574437475967,1.4423363009986372,4,3.064934279261407,39,4.4,46.5,env_sensitive_season,1
9.405051123545874,56.897267194113454,4.47501707303346,4,4.988693667115814,24,27.0,80.1,owl_chronotype,1
10.0,87.09898589939395,4.980907721018639,1,6.212468384478298,32,20.2,67.9,owl_chronotype,5
8.974687330548228,65.21330060758702,4.41217964471682,2,3.449732042815696,43,2.7,59.5,caffeine_sensitive,2
9.699938086969096,78.48182548559703,5.8002915064199945,3,4.373501609701588,14,28.7,81.9,weekday_baseline,5
7.863380498531806,52.51030081495105,5.095228112278415,2,6.87407769513461,61,20.5,68.9,owl_chronotype,1
10.0,68.38864905246365,3.6517995722844834,2,5.83884129190573,47,15.5,61.0,weekday_baseline,3
8.11646362804846,65.14394492184493,4.639225319445303,1,4.144230539674377,23,20.3,79.5,env_sensitive_season,2
9.931944683276402,69.90638019164348,3.326327022129382,4,4.705779582677184,21,26.5,68.9,env_sensitive_season,3
8.657568361770311,68.76925839704116,3.183130144129753,1,3.0991150402672645,22,2.1,95.5,weekday_baseline,3
10.0,76.47869894446808,8.123116100041415,2,5.807543291805319,37,26.6,54.6,weekday_baseline,5
9.349533487022493,84.83128806831203,5.235932537653764,4,3.1890357891898726,38,10.6,39.9,env_sensitive_season,5
10.0,79.2585916825754,7.478548746108631,1,5.302358878610294,21,17.4,86.1,deadline_high_stress,5
8.874394993706874,76.96445460099929,6.753687039791175,3,4.175710760588682,10,17.4,68.1,weekday_baseline,5
9.277619700824737,72.98242828711314,2.718130784039506,1,5.341388071176171,26,15.2,73.8,env_sensitive_season,4
9.023673860652806,67.17123530748243,2.96872683332266,3,4.409518143553322,19,22.9,61.9,weekday_baseline,2
9.07917539660118,74.41729789268683,2.329405379097538,2,4.93547633610098,25,17.8,87.4,caffeine_sensitive,4
8.710647483832922,75.2250365190692,7.885777689695969,0,3.515170694050469,13,17.2,65.5,caffeine_sensitive,4
9.759501950823696,72.16639231372524,5.337127595455936,2,5.300882793561604,33,27.6,65.6,env_sensitive_season,4
10.0,63.98333557358973,2.628560949376185,4,5.130745807783687,24,1.1,56.1,weekend_bonus_sleep,2
8.8716861263101,59.14621863398655,5.746921934711622,2,3.245614913757959,13,24.5,86.9,caffeine_sensitive,1
9.657971239457227,65.43536513824658,2.293682679169911,0,5.07979763902204,33,-0.5,60.4,weekend_bonus_sleep,2
10.0,70.9435360033482,1.8129339206695436,4,5.631526946570379,26,15.7,71.3,weekend_bonus_sleep,3
8.579102111827691,60.92157965556905,3.9072179412486654,1,4.99680922527153,19,19.2,85.0,env_sensitive_season,1
10.0,69.83117965394823,6.405415338522199,1,5.537320780627641,37,10.2,50.8,owl_chronotype,3
9.69905784324422,66.47263455407901,5.084598454217154,2,4.827354868976045,80,11.2,73.4,weekend_bonus_sleep,2
9.29205507155045,70.39876145712913,5.151855813087787,0,4.482436781346309,16,23.3,65.6,weekend_bonus_sleep,3
9.324667528194588,55.48096382534219,4.562316756322949,4,2.869521858279729,24,10.3,81.8,owl_chronotype,1
9.931140152312258,64.67922738835315,5.071423866429395,2,5.385284688005096,26,24.1,81.1,deadline_high_stress,2
9.55808223667096,71.64350596056366,4.474013239418242,1,4.591718957425403,89,8.8,56.5,weekday_baseline,4
10.0,65.81355057947923,3.218364323649337,3,6.001277501949888,22,4.5,89.9,deadline_high_stress,2
8.44706867686079,70.011825206598,2.17750807624148,4,3.645599091959429,26,20.7,65.3,weekday_baseline,3
9.516001370178913,72.92671498081641,6.549230688064768,2,5.96169024304705,13,22.7,87.5,weekday_baseline,4
8.58370551660212,60.27208868265809,4.344486348311453,4,3.4111708237140097,19,17.5,66.3,deadline_high_stress,1
9.035075913674186,65.52192600851535,4.653669185768134,4,5.236305550077192,16,3.4,53.1,weekend_bonus_sleep,2
8.997846798915441,62.7435923226293,4.596612059440008,1,5.026715648537219,37,26.6,54.6,caffeine_sensitive,1
10.0,79.45888534600721,7.019989072628665,4,4.52826539172243,24,18.4,59.5,deadline_high_stress,5
7.648846032790667,67.0169556187101,2.9370136603790744,0,2.689209131573822,19,27.9,61.4,weekday_baseline,2
8.943195617189806,80.45586965410091,5.943746943358198,4,4.807323990703766,6,23.4,72.4,env_sensitive_season,5
9.737004167594502,80.5910725404268,4.607060520101324,3,2.7329660285654285,19,17.5,66.3,owl_chronotype,5
10.0,64.46315292723509,3.4990794045964058,0,7.067915978956676,83,1.5,76.6,owl_chronotype,2
10.0,76.957684277609,3.1200304707168063,4,3.917130620312476,23,31.4,68.3,weekday_baseline,5
9.82158854566777,83.04116882638746,5.456366898342306,2,4.648094659441895,19,22.9,61.9,deadline_high_stress,5
9.428817684892037,78.25823078066227,3.2835154093655974,0,6.202247752090923,10,13.2,80.1,owl_chronotype,5
9.286398387441878,71.4780984267952,5.739084607741427,1,5.222030705010439,25,2.1,49.3,owl_chronotype,4
8.240601096235586,48.935206962561416,0.4525331269177806,2,3.948948105305126,14,23.0,63.0,weekend_bonus_sleep,1
8.11010909004805,60.78439117407304,0.6876637492444111,0,3.2596265180510726,25,14.4,64.0,weekday_baseline,1
9.58920121304038,64.03706377545633,4.948457554699867,4,3.662306314212538,24,18.5,46.0,env_sensitive_season,2
8.60790864966739,69.59743983656445,3.941779013724189,1,3.650378669390514,26,14.7,84.9,caffeine_sensitive,3
9.68914857120528,64.08902808951996,0.0,1,6.586745907186168,21,26.5,68.9,deadline_high_stress,2
10.0,76.40869514186112,3.426968867899131,5,4.19723897133119,139,15.0,65.3,deadline_high_stress,5
8.616108535195572,71.23533589717678,3.740737570458352,1,5.128253114017351,20,23.9,76.9,caffeine_sensitive,3
9.940425297136589,73.15790788268741,3.7643932362053554,2,4.767546358800393,93,9.9,71.1,caffeine_sensitive,4
9.42770635202683,65.91836894328944,2.565273620842105,1,5.37106754630107,30,24.8,60.8,owl_chronotype,2
9.063859540920555,79.53563888654001,2.457333394531987,2,4.725385291191855,54,4.8,63.6,deadline_high_stress,5
9.260257164615137,66.96017151644277,3.1936696747638567,0,3.955405706103632,22,15.5,55.3,caffeine_sensitive,2
9.59688303799101,74.7215814555208,7.069594995906445,0,6.111391857813552,65,0.1,57.9,weekday_baseline,4
9.82168377522567,69.65291075328362,5.187894068328167,1,3.4360272961139358,20,20.4,51.9,weekday_baseline,3
8.521263759933957,60.817045078723126,2.959528277683589,1,5.838247448180256,23,29.5,69.8,owl_chronotype,1
9.721028731327529,74.30943627545996,4.507581155646345,3,3.9774621851844696,31,30.0,70.8,weekday_baseline,4
9.704808441570032,62.97217644330762,2.7899242993171494,3,5.838530664918885,239,7.6,73.0,weekend_bonus_sleep,2
9.325433228891551,83.28024950586668,4.483857256907891,1,2.866550352047086,13,22.2,47.4,env_sensitive_season,5
8.7406406573263,59.91773905565998,2.940714843930992,2,5.020135702892753,4,19.3,82.3,deadline_high_stress,1
10.0,76.12978337285774,3.748878906256492,4,5.379219280831507,23,10.1,57.6,deadline_high_stress,5
7.981422827796628,60.42140605936407,1.5176404034680693,0,6.1514270965024345,9,25.4,91.6,owl_chronotype,1
9.852124411621658,78.31877731380763,5.522540491268174,1,5.294615109726919,23,26.3,79.1,owl_chronotype,5
9.320025184973376,76.04478608384537,3.8144437086895593,1,4.915744445276954,49,14.6,64.5,deadline_high_stress,5
8.708475855248292,65.59704587282492,0.5162646928901755,1,4.841080524268005,16,7.4,58.4,deadline_high_stress,2
9.545854990126484,73.31505288017732,6.385448276726612,4,5.137978877998811,16,7.4,58.4,weekday_baseline,4
9.953000584839952,69.92117252422854,1.2779997640107497,2,6.4671205830924325,25,17.0,72.5,owl_chronotype,3
9.47184979360548,68.68896273750653,4.022146057380144,1,5.237104468576059,89,5.0,77.1,weekend_bonus_sleep,3
7.967775281286176,60.052671541435295,2.474009497963628,2,2.9298532028583537,22,4.5,89.9,weekday_baseline,1
8.892112123126777,57.47875314057709,2.321042091506377,2,5.263941854099975,25,16.0,79.4,weekday_baseline,1
10.0,75.20262269148,5.442458835435693,2,4.504780586455095,37,19.1,52.4,deadline_high_stress,4
9.048625560661073,65.50910632822288,3.612312487109029,1,3.5790358175656323,89,5.0,77.1,weekend_bonus_sleep,2
8.987953785970594,73.81508649544513,5.653710503657468,2,5.358867813987746,36,14.3,66.8,deadline_high_stress,4
9.347506064584012,82.35834976778929,6.707438541873147,1,3.4993464072984843,12,25.9,91.4,weekday_baseline,5
9.331861517731566,57.34366564667979,3.574108818681946,4,5.596715077703021,16,24.7,79.1,env_sensitive_season,1
9.0355489378236,65.90168192692525,5.211155694911112,1,2.334765371275449,33,27.6,65.6,weekend_bonus_sleep,2
9.329860692852952,76.05278206064102,3.463983801488996,0,4.872083999389582,19,17.5,66.3,weekend_bonus_sleep,5
10.0,71.54532706433599,2.382078474362197,5,4.091405338073988,25,6.4,47.1,deadline_high_stress,4
8.108933465684737,61.27957181378024,2.1533284469046072,4,1.9217205808430935,23,29.7,72.3,weekday_baseline,1
8.306982468603282,58.60832944426738,6.775106196067839,4,5.080111513967606,86,2.4,64.9,env_sensitive_season,1
7.612566920392418,58.2482905405214,1.356304216725201,3,4.602437328884698,10,23.9,87.8,owl_chronotype,1
8.032573027444862,58.991361015822,0.9727444593410736,1,5.871792300337307,19,14.8,66.4,owl_chronotype,1
9.35992172504153,73.74884578021795,2.812439229354097,2,6.300900957323225,27,25.4,63.9,owl_chronotype,4
9.109065827466347,66.44064427554225,5.043909160681007,3,6.64851967414759,29,22.9,68.9,weekend_bonus_sleep,2
9.536179091009243,67.85982635931003,5.166557164367868,5,3.993544940572772,30,17.9,55.6,deadline_high_stress,3
9.686579194439348,74.77643776603648,3.793150882507367,2,3.9739909264367466,19,24.5,73.6,env_sensitive_season,4
8.454013062131501,62.97516325033412,4.875930768184038,1,3.5879196376768707,26,14.9,64.1,weekday_baseline,2
9.25385767773239,75.45041410618249,7.346278316854906,0,3.780951435120984,49,14.6,64.5,env_sensitive_season,4
9.910355480669818,82.46942003970622,4.999075470811292,1,4.193208567682892,40,26.8,74.8,caffeine_sensitive,5
9.921561098067668,69.50950042253547,3.550968791856988,1,5.840067337531191,26,15.7,71.3,deadline_high_stress,3
10.0,67.22669804033649,2.3688252563937877,2,5.698800883664212,64,25.4,62.4,owl_chronotype,2
9.342944406163395,70.09401511497293,3.2884264644791936,5,3.256635439308811,29,15.5,52.1,deadline_high_stress,3
9.691613945090312,68.5848772854641,2.850796490935726,1,7.025628240641332,20,-11.7,57.4,owl_chronotype,3
10.0,76.99657076604731,2.169683167384502,4,4.413777684105754,34,2.7,63.1,deadline_high_stress,5
9.185340202313572,74.95338269741562,4.118970080020151,0,5.948955075663149,43,2.7,59.5,owl_chronotype,4
8.494137134065502,83.03800470565947,5.207653405886543,0,2.4142829507630497,41,6.5,65.8,env_sensitive_season,5
10.0,74.74541808133313,5.614794251155809,5,5.400283394230614,26,12.5,71.4,deadline_high_stress,4
7.873669174423912,75.58648353198927,1.973497192459296,1,4.750978333935209,13,28.0,64.0,owl_chronotype,4
8.455167178857725,49.56763116623909,0.8957385786595071,2,3.7456582849709954,27,20.7,61.3,weekend_bonus_sleep,1
9.065732499216622,60.64711906824056,3.485840725476916,0,4.289424173180758,43,-0.7,80.8,caffeine_sensitive,1
9.159118647844974,67.10064889704672,4.073233148402157,4,2.370505799076577,6,2.7,81.8,weekday_baseline,2
9.253228019838046,71.94804095000808,7.333004961810957,3,4.016752403408986,31,21.4,62.8,deadline_high_stress,4
9.574930909804008,69.6617588143401,2.9460032679922827,2,4.44587048797702,48,17.2,59.6,deadline_high_stress,3
8.528131529367442,58.42202608847906,3.61364658373545,3,5.370547415878384,36,0.6,78.5,weekend_bonus_sleep,1
9.721857885831673,82.12163093233458,4.863700531255914,1,6.902339650382785,19,20.5,68.4,owl_chronotype,5
9.042872922309945,77.33404367873122,3.5532049327686885,1,4.008107763507792,16,1.3,48.6,weekday_baseline,5
8.289217507067226,61.33356517349299,5.822340403871479,1,2.937018756002723,41,9.5,68.1,caffeine_sensitive,1
9.541960912881528,78.26537563946815,5.671163433505956,3,2.993284629945049,9,28.4,61.0,deadline_high_stress,5
8.812263718312886,70.10374796449315,5.172567919331766,2,4.118864087803444,16,23.2,90.0,env_sensitive_season,3
9.05862271763687,67.05040149658612,3.7124359893740193,0,7.072481849643108,18,1.7,47.9,owl_chronotype,2
9.951878373444645,66.64179042632425,3.7498522640288674,4,6.061466866808121,35,29.1,72.1,deadline_high_stress,2
8.759070780659886,73.09130115249447,4.705500065747442,4,4.647818018614748,23,20.4,60.0,weekend_bonus_sleep,4
9.058825299295563,64.91993976872052,2.7653203224119838,2,3.49865440264863,29,23.1,54.3,deadline_high_stress,2
8.536824443470158,62.26180288672965,2.712832727688813,1,4.865959380494502,6,23.4,72.4,weekday_baseline,1
9.737381189024063,72.96626150234026,4.891849721993546,2,3.854206097958607,9,21.5,90.1,caffeine_sensitive,4
8.610204384597875,72.93827827511693,5.830111273884395,0,6.069294508492787,13,-7.7,45.1,caffeine_sensitive,4
10.0,77.26378000717023,4.343161354438579,4,5.074635195403251,33,12.9,55.8,deadline_high_stress,5
8.087369119742128,60.14267462446151,2.261026426182514,0,4.502380157147279,18,7.1,28.6,weekend_bonus_sleep,1
9.527801559977831,74.69592621859,4.718644794772162,0,3.357246832227528,22,2.0,54.0,weekend_bonus_sleep,4
9.139208714430849,69.79842535799783,4.353487754228725,2,3.781796316459472,64,17.8,61.1,caffeine_sensitive,3
9.504384838799504,59.187707143904206,5.063827002469883,4,3.3714528505690486,37,28.8,54.3,weekday_baseline,1
8.876577092563252,70.89587871843356,4.598310559544181,4,6.613446603554658,24,8.4,55.1,owl_chronotype,3
9.422662378772785,66.80809788050065,6.8414098722709245,2,3.262764553907607,24,18.4,59.5,env_sensitive_season,2
9.01624751791599,66.51397100408974,3.2700277652643117,0,3.40443019006289,18,23.5,88.5,caffeine_sensitive,2
8.354448688493845,76.79887035173078,3.571108163417944,0,5.333509564031518,30,6.2,58.4,owl_chronotype,5
10.0,66.85959714522009,1.2613445416479232,4,5.915476658862124,30,17.9,55.6,weekend_bonus_sleep,2
9.94965071220452,74.1934760961431,4.856196028013466,5,3.9739215452165455,5,16.6,75.0,deadline_high_stress,4
9.879587747164829,79.32785397092616,3.9086073043727816,2,4.7092450723024015,23,7.3,60.9,caffeine_sensitive,5
8.648352457538998,77.4418574077783,6.5037547990322935,2,4.327613469391132,7,23.5,61.5,weekend_bonus_sleep,5
8.93594226162474,64.40282537563354,2.7769948703786,0,3.7460389316294753,33,17.5,69.6,env_sensitive_season,2
9.074110843497454,59.93383937821349,1.505303812937496,3,4.784826650186895,30,-0.6,84.0,weekend_bonus_sleep,1
10.0,73.1384154691827,1.538025303645944,1,5.1681706966629655,17,18.2,53.8,caffeine_sensitive,4
10.0,73.40674713137993,4.282133309027832,4,6.193111144178953,26,29.3,74.1,deadline_high_stress,4
10.0,82.55193972316724,4.809469003107825,3,5.515080427703493,12,15.5,90.8,env_sensitive_season,5
9.016492180886557,68.9640800445536,2.94505699794541,2,4.75751482446286,37,19.1,52.4,env_sensitive_season,3
9.562677024433729,65.74167961987553,2.496611308758111,4,5.36280188013157,36,25.6,79.5,owl_chronotype,2
9.09766268332604,73.41160051886601,3.973780287998786,1,5.073128786792171,18,1.6,59.3,deadline_high_stress,4
8.331016352809547,68.92614281905317,3.1922440060383237,0,4.984343017850079,32,1.0,56.1,caffeine_sensitive,3
8.966895172588842,68.42255793989717,3.73963907628689,4,2.2831723124079444,20,24.8,48.4,weekend_bonus_sleep,3
10.0,71.6469714291481,3.644325841091698,0,4.083010283813391,23,-4.7,57.8,weekend_bonus_sleep,4
8.727660917239426,66.93548412941098,4.305100774320295,4,5.545771830344761,29,29.4,67.3,weekend_bonus_sleep,2
9.140372642245492,77.82811236779048,5.03238309883539,0,4.511044436414847,18,23.5,88.5,caffeine_sensitive,5
9.92304826785712,80.50687864045324,3.748854008376837,2,3.044955218323363,12,28.2,62.1,env_sensitive_season,5
9.823786781208542,64.70673522905933,1.7018333695150525,4,6.241009116296922,38,3.1,65.5,owl_chronotype,2
9.862077784184882,74.68155659147568,2.96117176051148,2,5.535280075986058,47,6.6,85.0,weekend_bonus_sleep,4
9.62856371113921,81.21451111884502,6.113159570709218,2,2.718585623061689,69,8.2,70.6,caffeine_sensitive,5
9.5677803196722,60.898152937744975,1.3856452793974037,2,6.101578602466047,19,17.5,66.3,owl_chronotype,1
9.51755389987358,82.72518441910258,5.690305381927372,0,5.815504286122815,28,18.3,51.9,owl_chronotype,5
9.794935824135369,67.92641119376583,3.052543385773136,2,4.50723427900011,89,8.8,56.5,deadline_high_stress,3
9.343529978544636,77.63182209443406,2.1602380734565862,1,4.243493886156733,21,15.4,73.5,caffeine_sensitive,5
10.0,72.48988686017296,5.444801944463331,4,4.849995953941432,19,17.5,66.3,weekday_baseline,4
10.0,66.83962174318513,1.8158489608411472,2,4.084845229991879,22,-3.2,55.3,deadline_high_stress,2
10.0,73.02858227600977,3.2879015518665646,5,4.415648887130123,30,28.4,65.9,deadline_high_stress,4
8.633113257460655,72.44893050493573,5.908683884314692,2,2.990390590755767,19,27.9,61.4,weekday_baseline,4
8.156777535451294,45.15341701161209,1.7940854704091511,3,4.929896050402817,16,7.4,58.4,weekend_bonus_sleep,1
7.771960140094662,58.87456919363146,2.8677731227689574,1,4.452680150209532,20,29.8,71.0,deadline_high_stress,1
9.502717263329108,76.62006115189462,4.346513719826533,1,4.91724946334618,9,17.1,67.1,caffeine_sensitive,5
9.4348782104556,67.7763794873859,1.6355158716015723,0,4.8031539463537465,30,4.2,54.0,caffeine_sensitive,3
9.241641707421971,66.8308607740337,2.5596360110065968,2,6.938628026362848,9,25.4,91.5,owl_chronotype,2
9.131579102220298,84.8262806913337,5.814309428326412,0,4.147678263586951,13,22.2,47.4,caffeine_sensitive,5
9.664711013311765,68.57436754430678,5.246327772756661,3,5.684829446784773,53,12.9,76.4,weekday_baseline,3
6.9776917426381,48.146315784129314,1.56556756275687,0,5.6733676992647,9,17.1,67.1,owl_chronotype,1
10.0,59.28470151439488,1.916427289847862,5,5.086955912691242,45,1.3,71.0,deadline_high_stress,1
9.239374010478189,59.728516321442825,3.849376386812684,0,3.805749385054176,39,20.8,70.9,weekend_bonus_sleep,1
9.204484657923722,53.99240747899821,2.576287014874081,5,6.239715658430374,33,-0.4,50.3,deadline_high_stress,1
9.048504826238396,75.17992117752716,9.769254886110998,2,3.873966657570968,43,6.8,55.4,env_sensitive_season,4
8.641167493457848,56.11119348760296,1.8065780036679984,3,4.707404073764248,30,24.8,60.8,owl_chronotype,1
10.0,63.4290606979643,3.749645590723888,0,4.9689617680217895,28,25.1,84.1,owl_chronotype,2
7.813750601600414,55.80091296691904,4.804170666772218,1,2.7632715307768256,13,25.1,79.5,weekend_bonus_sleep,1
9.740958314556044,77.51395874945622,3.8308130147809623,3,5.398505438679288,16,27.0,79.9,weekday_baseline,5
9.493359048389664,73.68512091981526,5.360415106570403,0,3.6415931578226193,41,-7.4,64.1,weekday_baseline,4
9.43549021163468,82.79112234230577,7.269954711814982,2,4.805978220840013,23,2.3,72.4,weekday_baseline,5
9.158461088005538,70.19961414100973,5.258454881648364,2,4.739300146977689,23,21.5,63.1,env_sensitive_season,3
9.754081127942978,69.46323498678412,5.085969178186513,0,7.6382628322045,5,25.1,84.8,owl_chronotype,3
8.978559961102992,59.98472494026254,6.6299586968961925,2,4.102957080316569,24,-4.4,57.4,weekday_baseline,1
10.0,73.98315524793217,3.752938934769538,4,4.624344588137527,39,0.6,92.0,weekday_baseline,4
10.0,79.69692298771112,2.591463243304576,3,5.317975100380426,23,-8.0,52.0,deadline_high_stress,5
8.040315717702354,53.25205243319983,0.6924047212216391,3,6.183057233076752,7,23.5,61.5,weekend_bonus_sleep,1
10.0,76.84930582060984,4.7053056706962,3,5.310266234845623,32,2.0,50.8,owl_chronotype,5
10.0,67.19500151324418,2.003381026274762,4,7.914527312917074,28,14.4,75.6,weekend_bonus_sleep,2
9.400790831864478,68.50821678260245,2.0193969051090432,3,4.133721687347305,45,1.3,71.0,weekend_bonus_sleep,3
10.0,71.42493852645055,4.980892872601707,3,4.522153759132305,20,5.8,62.5,weekday_baseline,4
9.668617015286689,66.42428613738052,4.017269034577573,5,4.479690198509673,13,17.2,65.5,deadline_high_stress,2
7.012290612107101,50.7572849904563,1.9938355350688792,2,3.4178819634057724,59,1.4,59.3,weekend_bonus_sleep,1
10.0,72.60656304988849,1.7355864196563568,5,4.675182588871333,18,7.1,28.6,deadline_high_stress,4
10.0,78.42441520414125,5.544687181639042,2,4.240755207725561,15,28.9,83.6,deadline_high_stress,5
8.253163004161221,65.49508591242113,2.081132668458085,2,3.640613154238144,24,-0.8,51.8,caffeine_sensitive,2
9.19235802326144,68.95686070247032,1.6158604723578427,3,4.8992612392681965,20,24.3,58.4,weekend_bonus_sleep,3
8.92415095302379,68.53189400538434,2.9278436053056915,1,4.776037742664966,18,23.4,80.5,caffeine_sensitive,3
8.689650949681809,65.80313368643111,3.5314378380801643,3,3.849295611329184,39,4.4,46.5,weekend_bonus_sleep,2
8.83108392679541,84.03854890556946,6.29181978007699,2,4.808912516980112,9,28.4,61.0,caffeine_sensitive,5
10.0,71.42258278975109,3.543252504337409,3,4.88849267562113,29,-0.2,65.9,deadline_high_stress,4
8.710732455002127,57.22600356077368,3.0097615928468326,4,3.860544715828597,23,21.5,63.1,weekend_bonus_sleep,1
9.06236433618435,56.87608929493199,2.917221696652403,2,4.693891651478602,12,6.8,74.1,owl_chronotype,1
8.50423436193532,68.2410729431191,0.6716946422006145,4,6.057186063034656,28,27.2,69.6,weekend_bonus_sleep,3
8.489638568957583,77.74558735238813,5.900917127120838,0,2.9790539402769918,16,17.1,67.1,caffeine_sensitive,5
8.816470055445206,63.9832152331163,2.551645569761871,2,6.025291372108998,28,25.1,84.1,weekend_bonus_sleep,2
8.185205720042541,77.55719145200145,6.830695100621579,3,4.350711551132831,24,18.5,46.0,owl_chronotype,5
8.800843642566129,76.53743321340689,3.8429631018993975,0,3.140036129459592,44,6.5,57.6,caffeine_sensitive,5
7.843569325918427,65.98350477314104,4.493491052796516,0,2.9493145462502963,116,17.3,53.3,env_sensitive_season,2
10.0,81.4051631336883,5.557183466324912,3,5.315375949650035,29,29.4,67.3,deadline_high_stress,5
9.26996544044018,71.50586055290614,5.087946151354463,2,4.174171110400764,16,23.2,90.0,caffeine_sensitive,4
9.80639951274765,88.34946708050892,5.244322866408994,0,3.925527335476773,68,1.7,80.6,weekday_baseline,5
9.7319231525826,89.98191612823354,5.724430836293352,1,3.651917574890761,41,14.2,62.9,env_sensitive_season,5
10.0,77.84429673793446,4.21980458319961,2,6.082971851247661,51,0.6,45.8,owl_chronotype,5
10.0,68.09204781156089,6.221105344965448,2,5.279426219041417,17,0.8,82.0,caffeine_sensitive,3
10.0,76.60505835676913,6.575381138759481,2,5.149364938554712,14,29.5,74.8,env_sensitive_season,5
9.73966090604475,80.03682709303702,8.263240139682843,4,4.128962236546047,43,0.5,45.8,env_sensitive_season,5
8.672827141091238,78.42003241651612,2.778867713494192,0,3.959565867999161,25,20.7,49.1,weekend_bonus_sleep,5
9.133241027629262,73.67328029298324,2.056275382977043,2,4.304896096535491,4,19.9,95.8,env_sensitive_season,4
8.608246353959446,56.14438981999218,1.776707855182562,2,6.635285823734961,19,20.6,90.4,owl_chronotype,1
9.570383595100306,75.38324125979626,4.62010116758001,1,5.703850836545865,11,26.4,87.9,weekday_baseline,4
10.0,61.59255142953296,5.488776572220087,3,4.257774018709927,16,1.3,48.6,weekend_bonus_sleep,1
9.80504221095181,67.32249369349668,0.0,4,3.565226786801653,25,18.5,63.4,deadline_high_stress,2
8.55587456802302,65.97050576112102,2.079319460221549,0,5.749665469622547,41,14.2,62.9,owl_chronotype,2
9.550740288614348,63.57831436976421,2.8987769665438226,0,6.957270529372166,24,-3.7,63.1,owl_chronotype,2
9.317851042924076,76.39514550263257,4.750308598135459,1,3.4448534739627945,7,20.8,58.3,weekday_baseline,5
10.0,83.75493396810606,6.970538832392065,1,4.858240837043751,49,14.6,64.5,caffeine_sensitive,5
8.837508155321805,74.6423556035101,2.51767225483658,0,4.421892900594165,91,17.6,51.8,weekday_baseline,4
8.727366149770834,52.77119621806973,0.5099490626140453,0,4.696059931490564,12,28.4,85.9,weekday_baseline,1
8.50368235938738,70.5143233062129,6.148505241523457,0,4.4291579962286525,13,22.7,87.5,env_sensitive_season,3
8.829206578026506,62.48955535375544,2.6937347335480064,4,5.5817041246465,28,27.2,69.6,deadline_high_stress,1
10.0,77.35005026544555,4.815771546672473,2,7.4605995446491855,13,24.5,86.9,owl_chronotype,5
7.748268027548017,66.07191436072154,4.904371060943032,2,4.047222137880267,34,16.9,73.9,env_sensitive_season,2
10.0,53.7022154263236,1.7983192974289708,4,5.132456942972984,9,-0.4,90.6,deadline_high_stress,1
9.730446438359166,77.47411167124262,3.4253032929765856,4,3.423914912269356,11,26.4,87.9,weekday_baseline,5
9.919047561368904,85.01231498130471,6.95944956243833,0,2.3884476486906125,49,6.7,60.8,caffeine_sensitive,5
9.381767016903323,74.16483887753333,2.736123784297223,0,4.722029157684486,18,1.2,54.1,owl_chronotype,4
8.65142033163847,60.31550305892611,2.787397814292356,1,4.150797703285373,67,3.5,62.8,weekday_baseline,1
9.518327356412174,84.76775959837617,7.43304608685038,1,4.472669577714229,59,3.0,50.3,caffeine_sensitive,5
9.307023011709168,80.83164499893434,2.6935856872782136,3,1.7843308993037097,20,29.8,71.0,weekday_baseline,5
9.455605280998864,87.50012709693485,4.986847303839959,0,5.566736262315006,10,21.0,57.9,caffeine_sensitive,5
7.855070879512304,67.84365539553782,5.210044474350269,2,4.037569043790876,20,28.8,79.8,env_sensitive_season,3
8.4156190939109,65.94918773097781,5.34672182837672,1,2.3824125778680365,16,22.8,42.1,env_sensitive_season,2
10.0,77.46499991144903,4.705958610572142,3,6.606173520404492,24,18.4,59.5,deadline_high_stress,5
8.1933043541636,68.39425205142534,4.677001787665214,0,6.2832219232939,37,-2.2,73.4,owl_chronotype,3
8.606285091953627,76.14781261310588,5.310902893860502,1,4.786292228304685,18,23.6,75.1,env_sensitive_season,5
10.0,80.53496034813861,6.709724441173957,3,5.941614049861841,42,2.9,72.6,env_sensitive_season,5
9.863953633043282,78.84686975114104,0.7185023912730277,1,5.04032572530484,41,9.5,68.1,deadline_high_stress,5
10.0,70.88564419031188,3.567753710646424,3,6.715859862758276,58,18.6,62.5,deadline_high_stress,3
9.554977029129072,64.81111863768582,3.1235502661398518,1,4.855211515699649,54,1.2,69.5,weekend_bonus_sleep,2
